SalesAgentName,SalesAgentEmailAddress,ClientName,ClientIdentifier,BankName,AccountNumber,SortCode,Currency
"Sebastian Green","sebastiangreen360@somecompany8671.com","Benjamin Robinson","EBDA0260","Clydesdale Bank Plc","68721570","026920","GBP"
"Sebastian Green","sebastiangreen360@somecompany8671.com","Benjamin Robinson","EBDA0260","Barclays Bank Plc","07294681","091519","EUR"
"Sebastian Green","sebastiangreen360@somecompany8671.com","Joseph Walker","SDGS2373","Standard Chartered Bank","92809818","749006","GBP"
"Sebastian Green","sebastiangreen360@somecompany8671.com","Joseph Walker","SDGS2373","Clydesdale Bank Plc","42817844","399359","GBP"
"Sebastian Green","sebastiangreen360@somecompany8671.com","Elijah Clarke","GVBB5376","Yorkshire Bank","86165995","520074","EUR"
"Sebastian Green","sebastiangreen360@somecompany8671.com","Sebastian White","HVGX8933","Clydesdale Bank Plc","65407457","838697","EUR"
"William Evans","williamevans63@somecompany6454.com","Elijah Thompson","YVEG1769","Standard Chartered Bank","03289260","685389","GBP"
"William Evans","williamevans63@somecompany6454.com","Elijah Thompson","YVEG1769","Clydesdale Bank Plc","59015657","696068","USD"
"William Evans","williamevans63@somecompany6454.com","Elijah Thompson","YVEG1769","Standard Chartered Bank","51987843","797325","AUD"
"William Evans","williamevans63@somecompany6454.com","Elijah Thompson","YVEG1769","Barclays Bank Plc","08278823","851055","USD"
"William Evans","williamevans63@somecompany6454.com","Lucas Thompson","VRBJ5647","Lloyds Bank Plc","91509407","569685","GBP"
"William Evans","williamevans63@somecompany6454.com","Lucas Thompson","VRBJ5647","Barclays Bank Plc","74725974","731636","USD"
"William Evans","williamevans63@somecompany6454.com","Logan Thomas","MQBB0056","Yorkshire Bank","71743399","001930","USD"
"William Evans","williamevans63@somecompany6454.com","Jack Johnson","JYIX1203","Metro Bank PLC","36687866","563073","GBP"
"William Evans","williamevans63@somecompany6454.com","Lucas Roberts","GATM7232","Yorkshire Bank","05301253","322537","GBP"
"William Evans","williamevans63@somecompany6454.com","Lucas Roberts","GATM7232","Metro Bank PLC","03298665","019994","EUR"
"William Evans","williamevans63@somecompany6454.com","Lucas Roberts","GATM7232","HSBC Bank Plc","27592384","860336","EUR"
"William Evans","williamevans63@somecompany6454.com","Jack Wright","FAAQ0498","Bank of Scotland plc","36497735","114648","GBP"
"William Evans","williamevans63@somecompany6454.com","Jack Wright","FAAQ0498","Barclays Bank Plc","53244959","254571","AUD"
"William Evans","williamevans63@somecompany6454.com","Jack Wright","FAAQ0498","HSBC Bank Plc","47111156","318245","EUR"
"William Evans","williamevans63@somecompany6454.com","Jack Wright","FAAQ0498","Barclays Bank Plc","48865464","156227","AUD"
"William Evans","williamevans63@somecompany6454.com","Dylan Clarke","HSSZ0376","Clydesdale Bank Plc","02479209","238916","GBP"
"William Evans","williamevans63@somecompany6454.com","Joseph Jones","KNIV0428","Lloyds Bank Plc","74994338","092978","AUD"
"William Evans","williamevans63@somecompany6454.com","Joseph Jones","KNIV0428","Standard Chartered Bank","23508393","259220","USD"
"William Evans","williamevans63@somecompany6454.com","Richard Roberts","EUJX5722","HSBC Bank Plc","14840219","246356","EUR"
"William Evans","williamevans63@somecompany6454.com","Richard Roberts","EUJX5722","Standard Chartered Bank","31605111","794388","EUR"
"William Evans","williamevans63@somecompany6454.com","Richard Roberts","EUJX5722","Metro Bank PLC","84277519","858387","GBP"
"William Evans","williamevans63@somecompany6454.com","Dylan Taylor","KCQN9936","Bank of Scotland plc","78047051","491806","GBP"
"William Evans","williamevans63@somecompany6454.com","Dylan Taylor","KCQN9936","Bank of Scotland plc","37297712","460253","USD"
"William Evans","williamevans63@somecompany6454.com","Dylan Taylor","KCQN9936","Bank of Scotland plc","70204358","113255","GBP"
"William Evans","williamevans63@somecompany6454.com","Dylan Taylor","KCQN9936","Yorkshire Bank","39553839","680102","EUR"
"William Evans","williamevans63@somecompany6454.com","Liam Clarke","CAJD5014","Metro Bank PLC","49685096","787963","USD"
"William Evans","williamevans63@somecompany6454.com","Liam Clarke","CAJD5014","Lloyds Bank Plc","34895274","406235","USD"
"William Evans","williamevans63@somecompany6454.com","Liam Clarke","CAJD5014","Yorkshire Bank","07571159","393631","USD"
"William Evans","williamevans63@somecompany6454.com","Noel Wood","RSNV0112","Lloyds Bank Plc","37224789","764298","EUR"
"William Evans","williamevans63@somecompany6454.com","Noel Wood","RSNV0112","Lloyds Bank Plc","80127543","864263","EUR"
"William Evans","williamevans63@somecompany6454.com","Noel Brown","PPSB1533","Bank of Scotland plc","54762530","018828","USD"
"William Evans","williamevans63@somecompany6454.com","Noel Brown","PPSB1533","Standard Chartered Bank","35340549","208896","AUD"
"William Evans","williamevans63@somecompany6454.com","Jacob Jones","WJWT0005","Lloyds Bank Plc","17386318","980008","USD"
"William Evans","williamevans63@somecompany6454.com","Jacob Jones","WJWT0005","Barclays Bank Plc","64142458","009642","USD"
"William Evans","williamevans63@somecompany6454.com","Jacob Jones","WJWT0005","Lloyds Bank Plc","69746016","594438","USD"
"William Evans","williamevans63@somecompany6454.com","Jacob Jones","WJWT0005","Yorkshire Bank","38453427","258535","USD"
"William Evans","williamevans63@somecompany6454.com","John Robinson","JCDX5635","Clydesdale Bank Plc","00517025","881269","GBP"
"William Evans","williamevans63@somecompany6454.com","John Robinson","JCDX5635","Bank of Scotland plc","26205707","528437","GBP"
"William Evans","williamevans63@somecompany6454.com","John Robinson","JCDX5635","Standard Chartered Bank","59719683","288541","USD"
"William Evans","williamevans63@somecompany6454.com","John Robinson","JCDX5635","Barclays Bank Plc","64362973","086518","GBP"
"William Evans","williamevans63@somecompany6454.com","Mason James","SRGB1589","Metro Bank PLC","84237678","355523","GBP"
"William Evans","williamevans63@somecompany6454.com","Mason James","SRGB1589","Barclays Bank Plc","92146791","489638","AUD"
"William Evans","williamevans63@somecompany6454.com","Mason James","SRGB1589","Clydesdale Bank Plc","10455275","036071","USD"
"William Evans","williamevans63@somecompany6454.com","Mason James","SRGB1589","Standard Chartered Bank","80558301","519971","EUR"
"William Evans","williamevans63@somecompany6454.com","Michael James","MDXQ6755","Clydesdale Bank Plc","08423072","234703","AUD"
"William Evans","williamevans63@somecompany6454.com","Michael James","MDXQ6755","HSBC Bank Plc","38898144","639238","AUD"
"William Evans","williamevans63@somecompany6454.com","Adrian Thompson","BUSR5632","Clydesdale Bank Plc","87056247","644939","EUR"
"William Evans","williamevans63@somecompany6454.com","Adrian Thompson","BUSR5632","Bank of Scotland plc","14934073","316622","EUR"
"Noel Davis","noeldavis555@somecompany9245.com","Ian Smith","PICK7045","Clydesdale Bank Plc","08797155","744881","GBP"
"Noel Davis","noeldavis555@somecompany9245.com","Ian Smith","PICK7045","HSBC Bank Plc","68687814","192795","AUD"
"Noel Davis","noeldavis555@somecompany9245.com","Ian Smith","PICK7045","Metro Bank PLC","62727942","056716","USD"
"Noel Davis","noeldavis555@somecompany9245.com","Ian Smith","PICK7045","Yorkshire Bank","12468051","738797","EUR"
"Noel Davis","noeldavis555@somecompany9245.com","Noah Thompson","HPMZ6634","Barclays Bank Plc","23245366","118565","EUR"
"Noel Davis","noeldavis555@somecompany9245.com","Noah Thompson","HPMZ6634","HSBC Bank Plc","17238404","484167","USD"
"Noel Davis","noeldavis555@somecompany9245.com","Noah Thompson","HPMZ6634","Clydesdale Bank Plc","23930326","001587","AUD"
"Noel Davis","noeldavis555@somecompany9245.com","Noah Thompson","HPMZ6634","Yorkshire Bank","42461437","280694","AUD"
"Noel Davis","noeldavis555@somecompany9245.com","Richard Roberts","HHOE3846","Standard Chartered Bank","35569473","261801","GBP"
"Noel Davis","noeldavis555@somecompany9245.com","Richard Roberts","HHOE3846","Barclays Bank Plc","25760773","464286","GBP"
"Noel Davis","noeldavis555@somecompany9245.com","David Phillips","MTIK7476","Bank of Scotland plc","34230259","967572","USD"
"Noel Davis","noeldavis555@somecompany9245.com","Benjamin Mitchell","MPOP6573","Yorkshire Bank","82845699","302611","EUR"
"Noel Davis","noeldavis555@somecompany9245.com","Benjamin Mitchell","MPOP6573","Lloyds Bank Plc","78011442","155777","EUR"
"Noel Davis","noeldavis555@somecompany9245.com","Benjamin Mitchell","MPOP6573","Metro Bank PLC","36067300","228027","USD"
"Noel Davis","noeldavis555@somecompany9245.com","Benjamin Mitchell","MPOP6573","Clydesdale Bank Plc","91883673","852012","GBP"
"James Phillips","jamesphillips289@somecompany5197.com","Thomas Wilson","WPKB3017","Yorkshire Bank","84787811","999026","EUR"
"James Phillips","jamesphillips289@somecompany5197.com","Thomas Wilson","WPKB3017","Lloyds Bank Plc","92934937","974589","AUD"
"James Phillips","jamesphillips289@somecompany5197.com","Thomas Wilson","WPKB3017","HSBC Bank Plc","67405641","629087","USD"
"James Phillips","jamesphillips289@somecompany5197.com","James Williams","CXUF4809","Yorkshire Bank","46299544","169388","EUR"
"James Phillips","jamesphillips289@somecompany5197.com","James Williams","CXUF4809","Clydesdale Bank Plc","03814610","806336","GBP"
"James Phillips","jamesphillips289@somecompany5197.com","James Williams","CXUF4809","Metro Bank PLC","75609903","385697","GBP"
"James Phillips","jamesphillips289@somecompany5197.com","James Williams","CXUF4809","Yorkshire Bank","41870747","420980","GBP"
"James Phillips","jamesphillips289@somecompany5197.com","Michael Jackson","QIFS3135","Lloyds Bank Plc","15019782","726908","EUR"
"James Phillips","jamesphillips289@somecompany5197.com","Michael Jackson","QIFS3135","Standard Chartered Bank","80527907","176777","USD"
"James Phillips","jamesphillips289@somecompany5197.com","Michael Jackson","QIFS3135","HSBC Bank Plc","98681900","187356","USD"
"James Phillips","jamesphillips289@somecompany5197.com","Michael Jackson","QIFS3135","Clydesdale Bank Plc","05220581","539110","USD"
"James Phillips","jamesphillips289@somecompany5197.com","Sebastian Evans","YDFS6904","Standard Chartered Bank","16144372","414305","USD"
"James Phillips","jamesphillips289@somecompany5197.com","William White","ZCLT4471","HSBC Bank Plc","93155998","256732","EUR"
"James Phillips","jamesphillips289@somecompany5197.com","Noah Robinson","BSIW9249","HSBC Bank Plc","16731321","988154","EUR"
"James Phillips","jamesphillips289@somecompany5197.com","Noah Robinson","BSIW9249","HSBC Bank Plc","11721771","040139","GBP"
"James Phillips","jamesphillips289@somecompany5197.com","Lucas Roberts","SOUI6094","Standard Chartered Bank","79183412","223495","USD"
"James Phillips","jamesphillips289@somecompany5197.com","Lucas Roberts","SOUI6094","Metro Bank PLC","21707259","796756","GBP"
"James Phillips","jamesphillips289@somecompany5197.com","Lucas Roberts","SOUI6094","Metro Bank PLC","99302278","783322","EUR"
"James Phillips","jamesphillips289@somecompany5197.com","Lucas Roberts","SOUI6094","Barclays Bank Plc","09786705","420383","AUD"
"James Phillips","jamesphillips289@somecompany5197.com","William Smith","NAFF4039","Standard Chartered Bank","81753476","830287","EUR"
"James Phillips","jamesphillips289@somecompany5197.com","William Smith","NAFF4039","Bank of Scotland plc","13041836","759847","USD"
"Joseph Green","josephgreen758@somecompany2540.com","David Thomas","PPHF4548","Standard Chartered Bank","87080874","911927","EUR"
"Joseph Green","josephgreen758@somecompany2540.com","John Phillips","RHTW9170","HSBC Bank Plc","52984964","744638","EUR"
"Joseph Green","josephgreen758@somecompany2540.com","John Phillips","RHTW9170","Yorkshire Bank","56345419","170989","GBP"
"Joseph Green","josephgreen758@somecompany2540.com","Jack Johnson","YRFH4311","Yorkshire Bank","00982050","798010","EUR"
"Joseph Green","josephgreen758@somecompany2540.com","Jack Johnson","YRFH4311","Standard Chartered Bank","86683329","997229","USD"
"Joseph Green","josephgreen758@somecompany2540.com","Elijah Evans","XETG7730","HSBC Bank Plc","58526644","546779","AUD"
"Joseph Green","josephgreen758@somecompany2540.com","Elijah Evans","XETG7730","Clydesdale Bank Plc","23876489","140698","USD"
"Joseph Green","josephgreen758@somecompany2540.com","Adrian Williams","MAJO6558","Standard Chartered Bank","51473450","167006","GBP"
"Joseph Green","josephgreen758@somecompany2540.com","Adrian Williams","MAJO6558","Barclays Bank Plc","68569278","488772","GBP"
"Joseph Green","josephgreen758@somecompany2540.com","Adrian Williams","MAJO6558","Standard Chartered Bank","50390235","341313","AUD"
"Joseph Green","josephgreen758@somecompany2540.com","Adrian Williams","MAJO6558","Metro Bank PLC","44863182","452458","USD"
"Joseph Green","josephgreen758@somecompany2540.com","John Wilson","NYGD0459","HSBC Bank Plc","13719122","355421","USD"
"Joseph Green","josephgreen758@somecompany2540.com","John Wilson","NYGD0459","Lloyds Bank Plc","99941292","804244","GBP"
"Joseph Green","josephgreen758@somecompany2540.com","Noel Johnson","EDVE5350","Yorkshire Bank","30616546","992835","GBP"
"Joseph Green","josephgreen758@somecompany2540.com","Noel Johnson","EDVE5350","Standard Chartered Bank","69884169","937735","AUD"
"Joseph Green","josephgreen758@somecompany2540.com","Noel Johnson","EDVE5350","Barclays Bank Plc","60873368","943802","AUD"
"Joseph Green","josephgreen758@somecompany2540.com","Thomas Taylor","SOER5147","Clydesdale Bank Plc","87239023","745339","AUD"
"Robert White","robertwhite897@somecompany6548.com","James Brown","ZOQI6120","Clydesdale Bank Plc","98904541","321853","EUR"
"Robert White","robertwhite897@somecompany6548.com","James Brown","ZOQI6120","Standard Chartered Bank","58494560","270181","GBP"
"Robert White","robertwhite897@somecompany6548.com","Mason Taylor","XZYO0836","Barclays Bank Plc","81927864","637428","AUD"
"Robert White","robertwhite897@somecompany6548.com","Mason Taylor","XZYO0836","Metro Bank PLC","43221219","468975","EUR"
"Robert White","robertwhite897@somecompany6548.com","Benjamin Mitchell","GBVU3056","Clydesdale Bank Plc","84707330","320690","AUD"
"Robert White","robertwhite897@somecompany6548.com","Benjamin Mitchell","GBVU3056","Barclays Bank Plc","96707837","678692","EUR"
"Robert White","robertwhite897@somecompany6548.com","Richard Wilson","AZWV2315","Standard Chartered Bank","46089219","934019","USD"
"Robert White","robertwhite897@somecompany6548.com","Richard Wilson","AZWV2315","Yorkshire Bank","57016570","982143","AUD"
"Robert White","robertwhite897@somecompany6548.com","Richard Wilson","AZWV2315","Clydesdale Bank Plc","35397076","175540","AUD"
"Robert White","robertwhite897@somecompany6548.com","James Jackson","WMLJ1880","Bank of Scotland plc","09454165","642493","GBP"
"Robert White","robertwhite897@somecompany6548.com","James Jackson","WMLJ1880","Yorkshire Bank","02690371","538044","GBP"
"Robert White","robertwhite897@somecompany6548.com","James Jackson","WMLJ1880","Metro Bank PLC","26612002","432804","USD"
"Robert White","robertwhite897@somecompany6548.com","James Jackson","WMLJ1880","Bank of Scotland plc","32853806","220036","GBP"
"Robert White","robertwhite897@somecompany6548.com","Jacob Roberts","FISX6023","Metro Bank PLC","18108761","653360","AUD"
"Robert White","robertwhite897@somecompany6548.com","Jacob Roberts","FISX6023","Yorkshire Bank","99881054","113458","USD"
"Robert White","robertwhite897@somecompany6548.com","Jacob Roberts","FISX6023","Bank of Scotland plc","33531916","995728","EUR"
"Robert White","robertwhite897@somecompany6548.com","William Taylor","AGNS5136","Metro Bank PLC","42672392","558072","AUD"
"Robert White","robertwhite897@somecompany6548.com","William Taylor","AGNS5136","Clydesdale Bank Plc","48234649","804674","GBP"
"Robert White","robertwhite897@somecompany6548.com","William Taylor","AGNS5136","HSBC Bank Plc","04263749","941470","USD"
"Robert White","robertwhite897@somecompany6548.com","William Taylor","AGNS5136","Clydesdale Bank Plc","82644627","869183","EUR"
"Robert White","robertwhite897@somecompany6548.com","Logan Jones","ZHAE9733","Bank of Scotland plc","40185274","750424","AUD"
"Robert White","robertwhite897@somecompany6548.com","Logan Jones","ZHAE9733","Metro Bank PLC","73159084","012639","GBP"
"Robert White","robertwhite897@somecompany6548.com","Elijah Jackson","GUNE5650","Bank of Scotland plc","35053290","280417","AUD"
"Robert White","robertwhite897@somecompany6548.com","Elijah Jackson","GUNE5650","HSBC Bank Plc","91184929","201675","GBP"
"Robert White","robertwhite897@somecompany6548.com","Noah Williams","CMCT3101","HSBC Bank Plc","18674164","945331","USD"
"Robert White","robertwhite897@somecompany6548.com","Noah Williams","CMCT3101","Barclays Bank Plc","13277273","633170","AUD"
"Robert White","robertwhite897@somecompany6548.com","Noah Williams","CMCT3101","Clydesdale Bank Plc","17744315","859227","GBP"
"Robert White","robertwhite897@somecompany6548.com","Noah Williams","CMCT3101","Yorkshire Bank","41978169","021184","EUR"
"Robert White","robertwhite897@somecompany6548.com","Michael James","GNKX7717","Barclays Bank Plc","25091376","014918","USD"
"Robert White","robertwhite897@somecompany6548.com","Michael James","GNKX7717","Barclays Bank Plc","20638059","465532","EUR"
"Robert White","robertwhite897@somecompany6548.com","Michael James","GNKX7717","Barclays Bank Plc","23652194","709582","USD"
"Robert White","robertwhite897@somecompany6548.com","Michael James","GNKX7717","Lloyds Bank Plc","55400532","914581","USD"
"Robert White","robertwhite897@somecompany6548.com","Logan James","SUCT9011","Standard Chartered Bank","10012997","850794","EUR"
"Robert White","robertwhite897@somecompany6548.com","Logan James","SUCT9011","Bank of Scotland plc","63658195","554853","AUD"
"Robert White","robertwhite897@somecompany6548.com","Logan James","SUCT9011","Standard Chartered Bank","86190339","249919","AUD"
"Robert White","robertwhite897@somecompany6548.com","Charles Wood","KTND9904","Metro Bank PLC","41246283","369307","USD"
"Robert White","robertwhite897@somecompany6548.com","Charles Wood","KTND9904","Clydesdale Bank Plc","20467876","913761","AUD"
"Robert White","robertwhite897@somecompany6548.com","Charles Wood","KTND9904","Metro Bank PLC","76402439","043490","EUR"
"Robert White","robertwhite897@somecompany6548.com","Richard Smith","RABZ9645","Lloyds Bank Plc","81617364","220764","EUR"
"Robert White","robertwhite897@somecompany6548.com","Richard Smith","RABZ9645","Clydesdale Bank Plc","52794590","595778","EUR"
"Robert White","robertwhite897@somecompany6548.com","Benjamin White","BYUD7632","Lloyds Bank Plc","59364611","840326","EUR"
"Robert White","robertwhite897@somecompany6548.com","Benjamin White","BYUD7632","Standard Chartered Bank","78646378","355351","EUR"
"Robert White","robertwhite897@somecompany6548.com","Benjamin White","BYUD7632","Barclays Bank Plc","03455921","648676","EUR"
"Joseph Wood","josephwood831@somecompany4509.com","Liam Green","WCTO7883","Barclays Bank Plc","01855714","006839","EUR"
"Joseph Wood","josephwood831@somecompany4509.com","Liam Green","WCTO7883","Clydesdale Bank Plc","16942307","409917","AUD"
"Joseph Wood","josephwood831@somecompany4509.com","Liam Green","WCTO7883","Clydesdale Bank Plc","89470892","881459","EUR"
"Joseph Wood","josephwood831@somecompany4509.com","Liam Green","WCTO7883","Standard Chartered Bank","94613497","001582","USD"
"Joseph Wood","josephwood831@somecompany4509.com","David Johnson","AKMX2367","HSBC Bank Plc","26143197","179406","EUR"
"Joseph Wood","josephwood831@somecompany4509.com","David Johnson","AKMX2367","Yorkshire Bank","64455821","923013","USD"
"Joseph Wood","josephwood831@somecompany4509.com","David Johnson","AKMX2367","Metro Bank PLC","75449616","251345","USD"
"Joseph Wood","josephwood831@somecompany4509.com","Ian Johnson","PEGB8439","Bank of Scotland plc","89572265","220937","USD"
"Joseph Wood","josephwood831@somecompany4509.com","Ian Johnson","PEGB8439","Bank of Scotland plc","69738578","734760","GBP"
"Joseph Wood","josephwood831@somecompany4509.com","Ian Johnson","PEGB8439","Yorkshire Bank","10829301","985036","AUD"
"Joseph Wood","josephwood831@somecompany4509.com","Michael White","ULFE1226","Yorkshire Bank","89811082","810285","USD"
"Joseph Wood","josephwood831@somecompany4509.com","Thomas Thomas","ODMX0826","Bank of Scotland plc","86933139","039275","EUR"
"Joseph Wood","josephwood831@somecompany4509.com","Thomas Thomas","ODMX0826","Lloyds Bank Plc","74667135","195889","AUD"
"Joseph Wood","josephwood831@somecompany4509.com","Thomas Thomas","ODMX0826","Lloyds Bank Plc","37421797","149573","USD"
"Joseph Wood","josephwood831@somecompany4509.com","Ian Roberts","CUZB3724","Clydesdale Bank Plc","64004380","143059","USD"
"Joseph Wood","josephwood831@somecompany4509.com","Dylan Thompson","TUQO6381","Clydesdale Bank Plc","47975517","381442","AUD"
"Joseph Wood","josephwood831@somecompany4509.com","Dylan Thompson","TUQO6381","Standard Chartered Bank","20206055","647087","GBP"
"Joseph Wood","josephwood831@somecompany4509.com","Dylan Thompson","TUQO6381","Clydesdale Bank Plc","85544659","778263","USD"
"Noel Walker","noelwalker112@somecompany8946.com","John Brown","CVCV6685","Metro Bank PLC","43642292","293042","GBP"
"Noel Walker","noelwalker112@somecompany8946.com","John Brown","CVCV6685","Metro Bank PLC","33381205","417926","AUD"
"Noel Walker","noelwalker112@somecompany8946.com","John Brown","CVCV6685","Standard Chartered Bank","45335362","719460","USD"
"Noel Walker","noelwalker112@somecompany8946.com","John Brown","CVCV6685","Standard Chartered Bank","70342051","300150","GBP"
"Noel Walker","noelwalker112@somecompany8946.com","Charles Robinson","QVXS1971","Bank of Scotland plc","35947812","244301","GBP"
"Noel Walker","noelwalker112@somecompany8946.com","Jack Phillips","QTDH4035","Bank of Scotland plc","83618587","054688","USD"
"Noel Walker","noelwalker112@somecompany8946.com","Jack Phillips","QTDH4035","Metro Bank PLC","12876652","439018","GBP"
"Noel Walker","noelwalker112@somecompany8946.com","Jack Phillips","QTDH4035","Bank of Scotland plc","91387354","324809","AUD"
"Noel Walker","noelwalker112@somecompany8946.com","Jack Phillips","QTDH4035","Clydesdale Bank Plc","97917132","846468","EUR"
"Noel Walker","noelwalker112@somecompany8946.com","Logan James","RSML9773","HSBC Bank Plc","27154604","883870","GBP"
"Noel Walker","noelwalker112@somecompany8946.com","Logan James","RSML9773","Clydesdale Bank Plc","60855127","218572","USD"
"Noel Walker","noelwalker112@somecompany8946.com","Richard Wood","ABGE9972","Metro Bank PLC","98943606","488044","GBP"
"Noel Walker","noelwalker112@somecompany8946.com","Richard Wood","ABGE9972","Clydesdale Bank Plc","85664808","000508","EUR"
"Noel Walker","noelwalker112@somecompany8946.com","Oliver Robinson","TKGK1117","Yorkshire Bank","19579612","672081","USD"
"Noel Walker","noelwalker112@somecompany8946.com","Logan Roberts","RODM2968","HSBC Bank Plc","44578071","425365","EUR"
"Noel Walker","noelwalker112@somecompany8946.com","James Taylor","NDBT6604","Metro Bank PLC","66116782","152832","AUD"
"Noel Walker","noelwalker112@somecompany8946.com","James Taylor","NDBT6604","Barclays Bank Plc","93867150","393678","EUR"
"Noel Walker","noelwalker112@somecompany8946.com","James Taylor","NDBT6604","Clydesdale Bank Plc","20471469","758846","EUR"
"Noel Walker","noelwalker112@somecompany8946.com","James Taylor","NDBT6604","Standard Chartered Bank","84676284","008741","USD"
"Noel Walker","noelwalker112@somecompany8946.com","Robert Wilson","PITE0469","Barclays Bank Plc","27661483","297019","EUR"
"Noel Walker","noelwalker112@somecompany8946.com","Robert Wilson","PITE0469","Bank of Scotland plc","69450505","141632","GBP"
"Noel Walker","noelwalker112@somecompany8946.com","Robert Wilson","PITE0469","Metro Bank PLC","36234259","300915","GBP"
"Noel Walker","noelwalker112@somecompany8946.com","Robert Wilson","PITE0469","Standard Chartered Bank","49774316","704731","AUD"
"Robert Brown","robertbrown696@somecompany5725.com","Logan Green","AMCI5231","HSBC Bank Plc","32955637","851010","GBP"
"Robert Brown","robertbrown696@somecompany5725.com","Logan Green","AMCI5231","Standard Chartered Bank","50233381","126794","GBP"
"Robert Brown","robertbrown696@somecompany5725.com","Mason Robinson","MUSA2617","Yorkshire Bank","09301672","990938","USD"
"Robert Brown","robertbrown696@somecompany5725.com","Mason Robinson","MUSA2617","Clydesdale Bank Plc","06734145","531585","GBP"
"Robert Brown","robertbrown696@somecompany5725.com","Mason Robinson","MUSA2617","Lloyds Bank Plc","89018552","780645","USD"
"Robert Brown","robertbrown696@somecompany5725.com","Lucas Wilson","POZC4948","Standard Chartered Bank","51437514","824404","EUR"
"Robert Brown","robertbrown696@somecompany5725.com","Lucas Wilson","POZC4948","Metro Bank PLC","08009399","965741","EUR"
"Robert Brown","robertbrown696@somecompany5725.com","Charles Walker","TQKR8949","HSBC Bank Plc","41444886","748214","USD"
"Robert Brown","robertbrown696@somecompany5725.com","Sebastian Johnson","ASMM3370","HSBC Bank Plc","91602658","103620","GBP"
"Robert Brown","robertbrown696@somecompany5725.com","Sebastian Johnson","ASMM3370","Metro Bank PLC","95492700","938971","AUD"
"Robert Brown","robertbrown696@somecompany5725.com","Logan Jones","SQUV9595","Standard Chartered Bank","94442631","531205","GBP"
"Robert Brown","robertbrown696@somecompany5725.com","Logan Jones","SQUV9595","Yorkshire Bank","75193909","369069","AUD"
"Robert Brown","robertbrown696@somecompany5725.com","Logan Jones","SQUV9595","Metro Bank PLC","72049460","868124","EUR"
"Robert Brown","robertbrown696@somecompany5725.com","Logan Jones","SQUV9595","Barclays Bank Plc","70844040","340672","EUR"
"Robert Brown","robertbrown696@somecompany5725.com","Joseph Mason","NWMP0290","Metro Bank PLC","09680636","153670","GBP"
"Robert Brown","robertbrown696@somecompany5725.com","James Brown","HNCG7796","Bank of Scotland plc","95438893","825099","USD"
"Robert Brown","robertbrown696@somecompany5725.com","James Brown","HNCG7796","Yorkshire Bank","08144598","766828","AUD"
"Robert Brown","robertbrown696@somecompany5725.com","James Brown","HNCG7796","HSBC Bank Plc","92660979","086141","EUR"
"Robert Brown","robertbrown696@somecompany5725.com","Richard Walker","SCNH7455","Clydesdale Bank Plc","21192116","388002","USD"
"Robert Brown","robertbrown696@somecompany5725.com","Richard Walker","SCNH7455","Lloyds Bank Plc","98450404","189652","GBP"
"Robert Brown","robertbrown696@somecompany5725.com","Richard Walker","SCNH7455","HSBC Bank Plc","45796683","088096","GBP"
"Robert Brown","robertbrown696@somecompany5725.com","Robert Cox","LTFZ1716","HSBC Bank Plc","24117465","549290","EUR"
"Robert Brown","robertbrown696@somecompany5725.com","Robert Cox","LTFZ1716","Barclays Bank Plc","60557684","722439","AUD"
"Robert Brown","robertbrown696@somecompany5725.com","Robert Cox","LTFZ1716","Yorkshire Bank","93157725","957311","AUD"
"John Brown","johnbrown108@somecompany0116.com","Noah Jones","MEFE5693","Yorkshire Bank","94970628","425410","USD"
"John Brown","johnbrown108@somecompany0116.com","Noah Jones","MEFE5693","Standard Chartered Bank","78775903","737316","GBP"
"John Brown","johnbrown108@somecompany0116.com","Noah Jones","MEFE5693","Yorkshire Bank","22461215","472489","GBP"
"John Brown","johnbrown108@somecompany0116.com","Robert Thomas","YDNW3035","Metro Bank PLC","89670628","566462","USD"
"John Brown","johnbrown108@somecompany0116.com","Noah Smith","OUGP4470","Clydesdale Bank Plc","84262465","043172","EUR"
"John Brown","johnbrown108@somecompany0116.com","Noah Smith","OUGP4470","Barclays Bank Plc","05525537","024341","GBP"
"John Brown","johnbrown108@somecompany0116.com","Jacob Wood","ZDMB1167","Barclays Bank Plc","23000242","507214","EUR"
"John Brown","johnbrown108@somecompany0116.com","Jacob Wood","ZDMB1167","Bank of Scotland plc","03094387","247033","EUR"
"John Brown","johnbrown108@somecompany0116.com","Jacob Wood","ZDMB1167","Standard Chartered Bank","81461321","774216","GBP"
"John Brown","johnbrown108@somecompany0116.com","Joseph Clarke","CHSU7953","Lloyds Bank Plc","54814949","999609","GBP"
"John Brown","johnbrown108@somecompany0116.com","Joseph Clarke","CHSU7953","Metro Bank PLC","96554753","230135","GBP"
"John Brown","johnbrown108@somecompany0116.com","Joseph Clarke","CHSU7953","Standard Chartered Bank","67539272","200504","GBP"
"John Brown","johnbrown108@somecompany0116.com","Joseph Clarke","CHSU7953","Standard Chartered Bank","60997218","859083","EUR"
"John Brown","johnbrown108@somecompany0116.com","Robert Evans","BIJV8783","Clydesdale Bank Plc","70281243","610356","USD"
"John Brown","johnbrown108@somecompany0116.com","Robert Evans","BIJV8783","Clydesdale Bank Plc","37394669","394822","GBP"
"John Brown","johnbrown108@somecompany0116.com","Thomas White","DWIA8682","Metro Bank PLC","16763430","038133","EUR"
